"TIME","GEO","CURRENCY","NACE_R2","Value","Flag and Footnotes"
"2016","DEA1","Million euro","Agriculture, forestry and fishing","314.24","p"
"2016","DEA2","Million euro","Agriculture, forestry and fishing","175.59","p"
"2016","DEA3","Million euro","Agriculture, forestry and fishing","234.99","p"
"2016","DEA4","Million euro","Agriculture, forestry and fishing","144.75","p"
"2016","DEA5","Million euro","Agriculture, forestry and fishing","145.09","p"
"2016","DEB","Million euro","Agriculture, forestry and fishing","535.98","p"
"2016","DEB1","Million euro","Agriculture, forestry and fishing","109.15","p"
"2016","DEB2","Million euro","Agriculture, forestry and fishing","59.52","p"
"2016","DEB3","Million euro","Agriculture, forestry and fishing","367.32","p"
"2016","DEC","Million euro","Agriculture, forestry and fishing","28.58","p"
"2016","DEC0","Million euro","Agriculture, forestry and fishing","28.58","p"
"2016","DED","Million euro","Agriculture, forestry and fishing","596.96","p"
"2016","DED2","Million euro","Agriculture, forestry and fishing","244.17","p"
"2016","DED4","Million euro","Agriculture, forestry and fishing","222.6","p"
"2016","DED5","Million euro","Agriculture, forestry and fishing","130.2","p"
"2016","DEE","Million euro","Agriculture, forestry and fishing","510.86","p"
"2016","DEE0","Million euro","Agriculture, forestry and fishing","510.86","p"
"2016","DEF","Million euro","Agriculture, forestry and fishing","417.83","p"
"2016","DEF0","Million euro","Agriculture, forestry and fishing","417.83","p"
"2016","DEG","Million euro","Agriculture, forestry and fishing","435.85","p"
"2016","DEG0","Million euro","Agriculture, forestry and fishing","435.85","p"
"2016","EE","Million euro","Agriculture, forestry and fishing","249.8",""
"2016","EE0","Million euro","Agriculture, forestry and fishing","249.8",""
"2016","EE00","Million euro","Agriculture, forestry and fishing","249.8",""
"2016","IE","Million euro","Agriculture, forestry and fishing","677.26",""
"2016","IE0","Million euro","Agriculture, forestry and fishing","677.26",""
"2016","IE04","Million euro","Agriculture, forestry and fishing","210.77",""
"2016","IE05","Million euro","Agriculture, forestry and fishing","321.05",""
"2016","IE06","Million euro","Agriculture, forestry and fishing","145.44",""
"2016","EL","Million euro","Agriculture, forestry and fishing","741.06","p"
"2016","EL5","Million euro","Agriculture, forestry and fishing","265.63","p"
"2016","EL51","Million euro","Agriculture, forestry and fishing","56.1","p"
"2016","EL52","Million euro","Agriculture, forestry and fishing","139.28","p"
"2016","EL53","Million euro","Agriculture, forestry and fishing","36.15","p"
"2016","EL54","Million euro","Agriculture, forestry and fishing","34.1","p"
"2016","EL6","Million euro","Agriculture, forestry and fishing","350.46","p"
"2016","EL61","Million euro","Agriculture, forestry and fishing","111.72","p"
"2016","EL62","Million euro","Agriculture, forestry and fishing","13.27","p"
"2016","EL63","Million euro","Agriculture, forestry and fishing","87.39","p"
"2016","EL64","Million euro","Agriculture, forestry and fishing","64.94","p"
"2016","EL65","Million euro","Agriculture, forestry and fishing","73.14","p"
"2016","EL3","Million euro","Agriculture, forestry and fishing","33.99","p"
"2016","EL30","Million euro","Agriculture, forestry and fishing","33.99","p"
"2016","EL4","Million euro","Agriculture, forestry and fishing","90.98","p"
"2016","EL41","Million euro","Agriculture, forestry and fishing","13.57","p"
"2016","EL42","Million euro","Agriculture, forestry and fishing","15.63","p"
"2016","EL43","Million euro","Agriculture, forestry and fishing","61.78","p"
"2016","ES","Million euro","Agriculture, forestry and fishing","4,933","p"
"2016","ES1","Million euro","Agriculture, forestry and fishing","624.9","p"
"2016","ES11","Million euro","Agriculture, forestry and fishing","552.3","p"
"2016","ES12","Million euro","Agriculture, forestry and fishing","39.3","p"
"2016","ES13","Million euro","Agriculture, forestry and fishing","33.3","p"
"2016","ES2","Million euro","Agriculture, forestry and fishing","378.4","p"
"2016","ES21","Million euro","Agriculture, forestry and fishing","74.2","p"
"2016","ES22","Million euro","Agriculture, forestry and fishing","61.1","p"
"2016","ES23","Million euro","Agriculture, forestry and fishing","39.4","p"
"2016","ES24","Million euro","Agriculture, forestry and fishing","203.6","p"
"2016","ES3","Million euro","Agriculture, forestry and fishing","21.9","p"
"2016","ES30","Million euro","Agriculture, forestry and fishing","21.9","p"
"2016","ES4","Million euro","Agriculture, forestry and fishing","920.5","p"
"2016","ES41","Million euro","Agriculture, forestry and fishing","299.4","p"
"2016","ES42","Million euro","Agriculture, forestry and fishing","375.5","p"
"2016","ES43","Million euro","Agriculture, forestry and fishing","245.7","p"
"2016","ES5","Million euro","Agriculture, forestry and fishing","676.2","p"
"2016","ES51","Million euro","Agriculture, forestry and fishing","277.6","p"
"2016","ES52","Million euro","Agriculture, forestry and fishing","366.1","p"
"2016","ES53","Million euro","Agriculture, forestry and fishing","32.5","p"
"2016","ES6","Million euro","Agriculture, forestry and fishing","2,161.4","p"
"2016","ES61","Million euro","Agriculture, forestry and fishing","1,676.4","p"
"2016","ES62","Million euro","Agriculture, forestry and fishing","482.2","p"
"2016","ES63","Million euro","Agriculture, forestry and fishing","2.1","p"
"2016","ES64","Million euro","Agriculture, forestry and fishing","0.7","p"
"2016","ES7","Million euro","Agriculture, forestry and fishing","149.6","p"
"2016","ES70","Million euro","Agriculture, forestry and fishing","149.6","p"
"2016","ESZ","Million euro","Agriculture, forestry and fishing","0","p"
"2016","ESZZ","Million euro","Agriculture, forestry and fishing","0","p"
"2016","FR","Million euro","Agriculture, forestry and fishing","9,859","p"
"2016","FR1","Million euro","Agriculture, forestry and fishing","234.4","p"
"2016","FR10","Million euro","Agriculture, forestry and fishing","234.4","p"
"2016","FRB","Million euro","Agriculture, forestry and fishing","451.6","p"
"2016","FRB0","Million euro","Agriculture, forestry and fishing","451.6","p"
"2016","FRC","Million euro","Agriculture, forestry and fishing","554.37","p"
"2016","FRC1","Million euro","Agriculture, forestry and fishing","430.42","p"
"2016","FRC2","Million euro","Agriculture, forestry and fishing","123.95","p"
"2016","FRD","Million euro","Agriculture, forestry and fishing","536.39","p"
"2016","FRD1","Million euro","Agriculture, forestry and fishing","372.44","p"
"2016","FRD2","Million euro","Agriculture, forestry and fishing","163.95","p"
"2016","FRE","Million euro","Agriculture, forestry and fishing","706.64","p"
"2016","FRE1","Million euro","Agriculture, forestry and fishing","371.54","p"
"2016","FRE2","Million euro","Agriculture, forestry and fishing","335.1","p"
"2016","FRF","Million euro","Agriculture, forestry and fishing","958.37","p"
"2016","FRF1","Million euro","Agriculture, forestry and fishing","203.71","p"
"2016","FRF2","Million euro","Agriculture, forestry and fishing","532.24","p"
"2016","FRF3","Million euro","Agriculture, forestry and fishing","222.42","p"
"2016","FRG","Million euro","Agriculture, forestry and fishing","904.35","p"
"2016","FRG0","Million euro","Agriculture, forestry and fishing","904.35","p"
"2016","FRH","Million euro","Agriculture, forestry and fishing","903.75","p"
"2016","FRH0","Million euro","Agriculture, forestry and fishing","903.75","p"
"2016","FRI","Million euro","Agriculture, forestry and fishing","1,897.11","p"
"2016","FRI1","Million euro","Agriculture, forestry and fishing","1,300.83","p"
"2016","FRI2","Million euro","Agriculture, forestry and fishing","81.77","p"
"2016","FRI3","Million euro","Agriculture, forestry and fishing","514.51","p"
"2016","FRJ","Million euro","Agriculture, forestry and fishing","909.49","p"
"2016","FRJ1","Million euro","Agriculture, forestry and fishing","520.47","p"
"2016","FRJ2","Million euro","Agriculture, forestry and fishing","389.03","p"
"2016","FRK","Million euro","Agriculture, forestry and fishing","734.81","p"
"2016","FRK1","Million euro","Agriculture, forestry and fishing","164.29","p"
"2016","FRK2","Million euro","Agriculture, forestry and fishing","570.52","p"
"2016","FRL","Million euro","Agriculture, forestry and fishing","688.67","p"
"2016","FRL0","Million euro","Agriculture, forestry and fishing","688.67","p"
"2016","FRM","Million euro","Agriculture, forestry and fishing","55.54","p"
"2016","FRM0","Million euro","Agriculture, forestry and fishing","55.54","p"
"2016","FRY","Million euro","Agriculture, forestry and fishing","323.53","p"
"2016","FRY1","Million euro","Agriculture, forestry and fishing","78.37","p"
"2016","FRY2","Million euro","Agriculture, forestry and fishing","126.49","p"
"2016","FRY3","Million euro","Agriculture, forestry and fishing","23.41","p"
"2016","FRY4","Million euro","Agriculture, forestry and fishing","84.04","p"
"2016","FRY5","Million euro","Agriculture, forestry and fishing","11.22","p"
"2016","IT","Million euro","Agriculture, forestry and fishing","8,947.9",""
"2016","ITC","Million euro","Agriculture, forestry and fishing","1,030.5",""
"2016","ITC1","Million euro","Agriculture, forestry and fishing","326.4",""
"2016","ITC2","Million euro","Agriculture, forestry and fishing","16",""
"2016","ITC3","Million euro","Agriculture, forestry and fishing","74.2",""
"2016","ITC4","Million euro","Agriculture, forestry and fishing","613.9",""
"2016","ITH","Million euro","Agriculture, forestry and fishing","1,563.7",""
"2016","ITH1","Million euro","Agriculture, forestry and fishing","135.7",""
"2016","ITH2","Million euro","Agriculture, forestry and fishing","84.6",""
"2016","ITH3","Million euro","Agriculture, forestry and fishing","509.6",""
"2016","ITH4","Million euro","Agriculture, forestry and fishing","143",""
"2016","ITH5","Million euro","Agriculture, forestry and fishing","690.8",""
"2016","ITI","Million euro","Agriculture, forestry and fishing","1,379.8",""
"2016","ITI1","Million euro","Agriculture, forestry and fishing","658.2",""
"2016","ITI2","Million euro","Agriculture, forestry and fishing","136.7",""
"2016","ITI3","Million euro","Agriculture, forestry and fishing","137.8",""
"2016","ITI4","Million euro","Agriculture, forestry and fishing","447.1",""
"2016","ITF","Million euro","Agriculture, forestry and fishing","3,158.4",""
"2016","ITF1","Million euro","Agriculture, forestry and fishing","144.9",""
"2016","ITF2","Million euro","Agriculture, forestry and fishing","43.3",""
"2016","ITF3","Million euro","Agriculture, forestry and fishing","600.4",""
"2016","ITF4","Million euro","Agriculture, forestry and fishing","1,310.5",""
"2016","ITF5","Million euro","Agriculture, forestry and fishing","146.9",""
"2016","ITF6","Million euro","Agriculture, forestry and fishing","912.4",""
"2016","ITG","Million euro","Agriculture, forestry and fishing","1,815.5",""
"2016","ITG1","Million euro","Agriculture, forestry and fishing","1,434.1",""
"2016","ITG2","Million euro","Agriculture, forestry and fishing","381.4",""
"2016","ITZ","Million euro","Agriculture, forestry and fishing","0",""
"2016","ITZZ","Million euro","Agriculture, forestry and fishing","0",""
"2016","CY","Million euro","Agriculture, forestry and fishing","90.61",""
"2016","CY0","Million euro","Agriculture, forestry and fishing","90.61",""
"2016","CY00","Million euro","Agriculture, forestry and fishing","90.61",""
"2016","LV","Million euro","Agriculture, forestry and fishing","354.58",""
"2016","LV0","Million euro","Agriculture, forestry and fishing","354.58",""
"2016","LV00","Million euro","Agriculture, forestry and fishing","354.58",""
"2016","LT","Million euro","Agriculture, forestry and fishing","457.4",""
"2016","LT0","Million euro","Agriculture, forestry and fishing","457.4",""
"2016","LT01","Million euro","Agriculture, forestry and fishing","51",""
"2016","LT02","Million euro","Agriculture, forestry and fishing","406.3",""
"2016","LU","Million euro","Agriculture, forestry and fishing","43.88",""
"2016","LU0","Million euro","Agriculture, forestry and fishing","43.88",""
"2016","LU00","Million euro","Agriculture, forestry and fishing","43.88",""
"2016","HU","Million euro","Agriculture, forestry and fishing","1,097.26",""
"2016","HU1","Million euro","Agriculture, forestry and fishing","97.23",""
"2016","HU11","Million euro","Agriculture, forestry and fishing","23.21",""
"2016","HU12","Million euro","Agriculture, forestry and fishing","74.01",""
"2016","HU2","Million euro","Agriculture, forestry and fishing","444.73",""
"2016","HU21","Million euro","Agriculture, forestry and fishing","147.55",""
"2016","HU22","Million euro","Agriculture, forestry and fishing","132.67",""
"2016","HU23","Million euro","Agriculture, forestry and fishing","164.51",""
"2016","HU3","Million euro","Agriculture, forestry and fishing","555.3",""
"2016","HU31","Million euro","Agriculture, forestry and fishing","98.77",""
"2016","HU32","Million euro","Agriculture, forestry and fishing","220.67",""
"2016","HU33","Million euro","Agriculture, forestry and fishing","235.86",""
"2016","HUZ","Million euro","Agriculture, forestry and fishing","0",""
"2016","HUZZ","Million euro","Agriculture, forestry and fishing","0",""
