"TIME","GEO","UNIT","DIRECT","NA_ITEM","Value","Flag and Footnotes"
"2015","UKJ3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","30,000",""
"2015","UKJ4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","29,600",""
"2015","UKK","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","26,900",""
"2015","UKK1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","29,700",""
"2015","UKK2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","26,500",""
"2015","UKK3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,700",""
"2015","UKK4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,700",""
"2015","UKL","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,500",""
"2015","UKL1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","20,300",""
"2015","UKL2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,600",""
"2015","UKM","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","26,900",""
"2015","UKM5","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","37,300",""
"2015","UKM6","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","25,200",""
"2015","UKM7","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","27,800",""
"2015","UKM8","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,600",""
"2015","UKM9","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,100",""
"2015","UKN","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,900",""
"2015","UKN0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,900",""
"2015","UKZ","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2015","UKZZ","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2015","NO","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","36,600",""
"2015","NO0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","36,600",""
"2015","NO01","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","45,800",""
"2015","NO02","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","29,500",""
"2015","NO03","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","31,900",""
"2015","NO04","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","38,600",""
"2015","NO05","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","35,800",""
"2015","NO06","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","33,100",""
"2015","NO07","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","29,800",""
"2015","ME","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2015","ME0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2015","ME00","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2016","BE","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,300",""
"2016","BE1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,700",""
"2016","BE10","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,700",""
"2016","BE2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","26,400",""
"2016","BE21","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","25,600",""
"2016","BE22","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,400",""
"2016","BE23","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","27,100",""
"2016","BE24","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","30,700",""
"2016","BE25","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","25,000",""
"2016","BE3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,200",""
"2016","BE31","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","28,200",""
"2016","BE32","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","18,800",""
"2016","BE33","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","20,600",""
"2016","BE34","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","22,700",""
"2016","BE35","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","22,500",""
"2016","BEZ","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2016","BEZZ","Euro per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"2016","BG","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","3,900",""
"2016","BG3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","2,900",""
"2016","BG31","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","2,400",""
"2016","BG32","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","3,000",""
"2016","BG33","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","3,100",""
"2016","BG34","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","3,000",""
"2016","BG4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","5,000",""
"2016","BG41","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","6,200",""
"2016","BG42","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","3,100",""
"2016","CZ","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","9,500",""
"2016","CZ0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","9,500",""
"2016","CZ01","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","12,700",""
"2016","CZ02","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","10,600",""
"2016","CZ03","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","9,100",""
"2016","CZ04","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","8,200",""
"2016","CZ05","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","8,900",""
"2016","CZ06","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","9,300",""
"2016","CZ07","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","8,400",""
"2016","CZ08","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","8,300",""
"2016","DK","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","28,800",""
"2016","DK0","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","28,800",""
"2016","DK01","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","33,300",""
"2016","DK02","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","27,300",""
"2016","DK03","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","26,000",""
"2016","DK04","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","27,600",""
"2016","DK05","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","25,800",""
"2016","DE","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","26,500","e"
"2016","DE1","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","30,400","e"
"2016","DE11","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","31,800","e"
"2016","DE12","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","29,400","e"
"2016","DE13","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","29,000","e"
"2016","DE14","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","30,200","e"
"2016","DE2","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","30,800","e"
"2016","DE21","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","36,100","e"
"2016","DE22","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","27,000","e"
"2016","DE23","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","27,100","e"
"2016","DE24","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","26,400","e"
"2016","DE25","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","29,100","e"
"2016","DE26","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","27,900","e"
"2016","DE27","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","28,600","e"
"2016","DE3","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,200","e"
"2016","DE30","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","23,200","e"
"2016","DE4","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,100","e"
"2016","DE40","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","21,100","e"
"2016","DE5","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,000","e"
"2016","DE50","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","24,000","e"
"2016","DE6","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","31,600","e"
"2016","DE60","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","31,600","e"
"2016","DE7","Euro per inhabitant","Balance","Balance of primary incomes/National income, net","28,300","e"
