"TIME","GEO","UNIT","WSTATUS","NACE_R2","Value","Flag and Footnotes"
"2017","LV00","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","LT","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","LT0","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","LT01","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","LT02","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","LU","Thousand","Employed persons","Total - all NACE activities","651,525.6",""
"2017","LU0","Thousand","Employed persons","Total - all NACE activities","651,525.6",""
"2017","LU00","Thousand","Employed persons","Total - all NACE activities","651,525.6",""
"2017","HU","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HU1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HU11","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HU12","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HU2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HU21","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HU22","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HU23","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HU3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HU31","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HU32","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HU33","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HUZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","HUZZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","MT","Thousand","Employed persons","Total - all NACE activities","420,146.57",""
"2017","MT0","Thousand","Employed persons","Total - all NACE activities","420,146.57",""
"2017","MT00","Thousand","Employed persons","Total - all NACE activities","420,146.57",""
"2017","MTZ","Thousand","Employed persons","Total - all NACE activities","0",""
"2017","MTZZ","Thousand","Employed persons","Total - all NACE activities","0",""
"2017","NL","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL11","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL12","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL13","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL21","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL22","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL23","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL31","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL32","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL33","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL34","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL4","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL41","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NL42","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NLZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","NLZZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","AT","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","AT1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","AT11","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","AT12","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","AT13","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","AT2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","AT21","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","AT22","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","AT3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","AT31","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","AT32","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","AT33","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","AT34","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ATZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","ATZZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL21","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL22","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL4","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL41","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL42","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL43","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL5","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL51","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL52","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL6","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL61","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL62","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL63","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL7","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL71","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL72","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL8","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL81","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL82","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL84","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL9","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL91","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PL92","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PT","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PT1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PT11","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PT15","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PT16","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PT17","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PT18","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PT2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PT20","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PT3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PT30","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PTZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","PTZZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","RO","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","RO1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","RO11","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","RO12","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","RO2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","RO21","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","RO22","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","RO3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","RO31","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","RO32","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","RO4","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","RO41","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","RO42","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SI","Thousand","Employed persons","Total - all NACE activities","1,601,859.04",""
"2017","SI0","Thousand","Employed persons","Total - all NACE activities","1,601,859.04",""
"2017","SI03","Thousand","Employed persons","Total - all NACE activities","763,695.54",""
"2017","SI04","Thousand","Employed persons","Total - all NACE activities","838,163.51",""
"2017","SK","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SK0","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SK01","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SK02","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SK03","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SK04","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FI","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FI1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FI19","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FI1B","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FI1C","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FI1D","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FI2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FI20","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FIZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","FIZZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SE","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SE1","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SE11","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SE12","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SE2","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SE21","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SE22","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SE23","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SE3","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SE31","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SE32","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SE33","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SEZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","SEZZ","Thousand","Employed persons","Total - all NACE activities",":",""
"2017","UK","Thousand","Employed persons","Total - all NACE activities","53,578,951",""
